0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
0.02475,0.0,0.0055000000000000005,
0.04949962565719366,1.3612431370416304E-4,0.011000000000000001,
0.07424812829729213,4.083688233623798E-4,0.0165,
0.09899475927997775,8.16725293598993E-4,0.022000000000000002,
0.12373877002155036,0.0013611813716619173,0.027500000000000004,
0.14847941201757187,0.0020417205877963094,0.033,
0.1732159368655085,0.002858322355742775,0.0385,
0.1979475962873699,0.003810961973360104,0.044,
0.22267364215234448,0.004899610623372508,0.049499999999999995,
0.2473933264994303,0.006124235374241338,0.05499999999999999,
0.4039063018834239,0.014741139484734204,0.06049999999999999,
0.5603695172809637,0.024218730289525092,0.06599999999999999,
0.7167782396917152,0.034556721092214866,0.0715,
0.8731277377637523,0.04575479916937007,0.077,
1.0294132819366808,0.05781262577998279,0.0825,
1.185630144584707,0.07072983617571753,0.08800000000000001,
1.3417736001596485,0.0845060396119448,0.09350000000000001,
1.4978389253338804,0.09914081935956118,0.09900000000000002,
1.6538213991432174,0.11463373271759528,0.10450000000000002,
1.8097163031297208,0.1309843110265994,0.11000000000000003,
2.0721207129902885,0.15996578244761356,-0.044,
2.335865202216684,0.1483535301808146,-0.198,
2.5947071586285193,0.09642240655640694,-0.35200000000000004,
2.842520008909964,0.005401577976425459,-0.506,
3.073438229492502,-0.12255456842926407,-0.66,
3.2819961786078062,-0.2844174173502506,-0.8140000000000001,
3.4632574634717748,-0.47635581009506656,-0.9680000000000001,
3.6129317805863383,-0.6938267249234387,-1.122,
3.7274764636465014,-0.9316828065834348,-1.2760000000000002,
3.8041803354983172,-1.184294199919009,-1.4300000000000002,
3.8412278794418557,-1.4456818038480241,-1.584,
3.8377422109979236,-1.7096587917001833,-1.738,
3.7938058330326423,-1.9699770482464578,-1.892,
3.7104586829833877,-2.2204750573776026,-2.046,
3.5896735184066277,-2.4552237400537043,-2.1999999999999997,
3.4343092234512165,-2.6686667906620762,-2.3539999999999996,
3.248043141453998,-2.855752190138907,-2.5079999999999996,
3.035284035288765,-3.0120517830487135,-2.6619999999999995,
2.801067735624554,-3.133866088331814,-2.8159999999999994,
2.550937947011999,-3.218311862936814,-2.9699999999999993,
2.282686191956015,-3.2647990483687637,-3.0634999999999994,
2.011265923367475,-3.2860381702744488,-3.1569999999999996,
1.7390482369415072,-3.2818436861710594,-3.2504999999999997,
1.4684111945221276,-3.252252238580735,-3.344,
1.2017190496323327,-3.1975223349257806,-3.4375,
0.941301593632073,-3.118132089238084,-3.531,
0.6894338029336475,-3.0147750454109015,-3.6245000000000003,
0.4483159650740648,-2.8883541184805868,-3.7180000000000004,
0.2200544572606749,-2.739973706866527,-3.8115000000000006,
0.006643345306449999,-2.5709300444758263,-3.9050000000000007,
-0.19005303629554168,-2.3826998769556234,-3.998500000000001,
-0.36831637098003633,-2.1769275610159813,-4.0920000000000005,
-0.5265893711219504,-1.955410699522149,-4.1855,
-0.6634893823187835,-1.7200844378463493,-4.279,
-0.7778204620976321,-1.4730045586643272,-4.3725,
-0.8685838275286402,-1.2163295228785358,-4.465999999999999,
-0.9349865804757618,-0.9523016135563516,-4.559499999999999,
-0.9764486342620645,-0.68322734760767,-4.652999999999999,
-0.9926077812390364,-0.4114573263231717,-4.746499999999998,
-0.983322856990205,-0.13936570079659755,-4.839999999999998,
-0.948674973526956,0.13067056838129854,-4.933499999999998,
-0.8889668107034957,0.39629247597223344,-5.0269999999999975,
-0.8047199720410756,0.6551795800840222,-5.120499999999997,
-0.6966704280606871,0.9050702732793273,-5.213999999999997,
-0.5657620869307397,1.1437815397134974,-5.3074999999999966,
-0.41313854859579124,1.3692280257054519,-5.400999999999996,
-0.24013311442129742,1.5794402571433368,-5.494499999999996,
-0.0482571396289532,1.7725818445798278,-5.587999999999996,
0.16081316972561113,1.9469655257153824,-5.681499999999995,
0.3852513998927228,2.1010679051241854,-5.774999999999995,
0.5149853007323603,2.173326918215502,-5.763999999999995,
0.643916519635496,2.2470086038107144,-5.752999999999995,
0.772029456081949,2.3221040465157623,-5.741999999999995,
0.8993086085627168,2.3986041598737007,-5.7309999999999945,
1.02573857645564,2.4764996874641496,-5.719999999999994,
1.151304061888858,2.5557812040233094,-5.708999999999994,
1.275989871591833,2.636439116584406,-5.697999999999994,
1.3997809187337173,2.7184636656384282,-5.686999999999994,
1.522662224748842,2.8018449263150176,-5.675999999999994,
1.6446189211491036,2.886572809583363,-5.664999999999994,
1.7656362513230346,2.9726370634729644,-5.653999999999994,
1.8856995723213346,3.060027274314106,-5.642999999999994,
2.0047943566286497,3.1487328679978988,-5.6319999999999935,
2.1229061939213834,3.2387431112557348,-5.620999999999993,
2.240020792811329,3.330047112958,-5.609999999999993,
2.3561239825749096,3.4226338254318853,-5.598999999999993,
2.4712017148678194,3.5164920457981452,-5.587999999999993,
2.585240065424854,3.61161041732663,-5.576999999999993,
2.6982252357447325,3.707977430810436,-5.565999999999993,
2.8101435547596965,3.8055814259585072,-5.554999999999993,
